tag_a,tag_b,n_a,n_b,n_both,reach,demand_both,max_ccu,best_game,avg_rating,best_url
idle,tycoon,28,137,5,160,29,22,Business IDLE,83.7,https://www.roblox.com/games/98864064621277
tap,tycoon,59,137,2,194,22,22,Business IDLE,59.2,https://www.roblox.com/games/98864064621277
fly,genre:Sandbox,72,69,2,139,30,22,Untitled Invincible Flying,81.0,https://www.roblox.com/games/101558013317432
candy,evolve,35,56,1,90,22,22,My Candy Factory,91.0,https://www.roblox.com/games/94358936937549
battle,wizard,139,28,7,160,44,22,Spell Smash[Duels],81.7,https://www.roblox.com/games/74832632422797
roll,trade,98,65,1,162,21,21,Unknown RNG [ UPDATE 💫],93.2,https://www.roblox.com/games/16882245025
food,harvest,93,17,1,109,21,21,[🐣] Hatch Your Pet ,75.0,https://www.roblox.com/games/125442419106134
harvest,hatch,17,108,2,123,24,21,[🐣] Hatch Your Pet ,79.7,https://www.roblox.com/games/125442419106134
harvest,pet,17,222,4,235,42,21,[🐣] Hatch Your Pet ,67.3,https://www.roblox.com/games/125442419106134
defense,drive,53,76,1,128,21,21,Zombie Defense Tycoon 💥,81.3,https://www.roblox.com/games/16037083628
defense,fly,53,72,1,124,21,21,Zombie Defense Tycoon 💥,81.3,https://www.roblox.com/games/16037083628
defense,tycoon,53,137,6,184,54,21,Zombie Defense Tycoon 💥,88.3,https://www.roblox.com/games/16037083628
genre:Minigame,punch,18,29,1,46,21,21,(UPD) Don't Get Punched! 🥊,84.2,https://www.roblox.com/games/71312704929155
genre:Minigame,survive,18,243,6,255,69,21,(UPD) Don't Get Punched! 🥊,68.6,https://www.roblox.com/games/71312704929155
alien,genre:Scavenger Hunt,39,38,1,76,21,21,Find The Aliens,89.2,https://www.roblox.com/games/130384498654487
anime,mech,77,22,1,98,21,21,💥MECH SMASH💥Anime Fighting Simulator,84.0,https://www.roblox.com/games/6508410616
genre:Action RPG,mech,36,22,1,57,21,21,💥MECH SMASH💥Anime Fighting Simulator,84.0,https://www.roblox.com/games/6508410616
mech,monster,22,77,2,97,23,21,💥MECH SMASH💥Anime Fighting Simulator,83.7,https://www.roblox.com/games/6508410616
mech,simulator,22,229,2,249,24,21,💥MECH SMASH💥Anime Fighting Simulator,86.5,https://www.roblox.com/games/6508410616
merge,run,54,222,1,275,20,20,Marble Merge Tycoon,87.1,https://www.roblox.com/games/11796791326
run,tycoon,222,137,3,356,29,20,Marble Merge Tycoon,86.7,https://www.roblox.com/games/11796791326
build,noob,372,47,3,416,27,20,Build a Noob Swarm!,72.1,https://www.roblox.com/games/130258583407940
pizza,sell,29,96,1,124,20,20,Pizza Ready!,52.8,https://www.roblox.com/games/15754475672
alien,brainrot,39,131,1,169,20,20,Don't Wake the Alien Brainrots!,76.6,https://www.roblox.com/games/77650651226156
alien,collect,39,402,2,439,21,20,Don't Wake the Alien Brainrots!,84.4,https://www.roblox.com/games/77650651226156
eat,merge,90,54,1,143,19,19,[AURAS💥] Merge Yourself Into 2048,72.2,https://www.roblox.com/games/85415446690090
craft,sell,55,96,3,148,50,19,Craft a Plushie,83.8,https://www.roblox.com/games/70577070135851
mine,pet,43,222,6,259,50,19, [NEW]Stone Miner Evolution,90.3,https://www.roblox.com/games/140377291591088
escape,punch,226,29,1,254,19,19,💥Punch Door To Escape,86.1,https://www.roblox.com/games/117618676321858
kick,punch,31,29,1,59,19,19,💥Punch Door To Escape,86.1,https://www.roblox.com/games/117618676321858
mine,spin,43,46,1,88,19,19,Spin And Mine! [⛏️],69.7,https://www.roblox.com/games/125654583597731
fruit,genre:Match & Merge,56,14,1,69,19,19,Fruit Connect,68.4,https://www.roblox.com/games/13200108130
genre:Life,ocean,72,40,1,111,19,19,Innovation Inc. Submarine,85.6,https://www.roblox.com/games/3595931254
rebirth,wizard,170,28,1,197,19,19,Wizard Tycoon 🧙‍♂️,84.7,https://www.roblox.com/games/101665610095614
battle,craft,139,55,3,191,24,19,Mecha Factory,72.2,https://www.roblox.com/games/107929366025762
craft,jump,55,151,1,205,19,19,Mecha Factory,66.2,https://www.roblox.com/games/107929366025762
craft,robot,55,21,1,75,19,19,Mecha Factory,66.2,https://www.roblox.com/games/107929366025762
craft,steal,55,94,1,148,19,19,Mecha Factory,66.2,https://www.roblox.com/games/107929366025762
genre:Tycoon,robot,451,21,4,468,36,19,Mecha Factory,67.8,https://www.roblox.com/games/107929366025762
jump,tycoon,151,137,1,287,19,19,Mecha Factory,66.2,https://www.roblox.com/games/107929366025762
robot,steal,21,94,1,114,19,19,Mecha Factory,66.2,https://www.roblox.com/games/107929366025762
robot,tycoon,21,137,2,156,35,19,Mecha Factory,68.8,https://www.roblox.com/games/107929366025762
harvest,simulator,17,229,4,242,27,18,[🌱] Grass Farming Simulator,50.2,https://www.roblox.com/games/16940738474
harvest,speed,17,176,1,192,18,18,[🌱] Grass Farming Simulator,94.4,https://www.roblox.com/games/16940738474
parkour,pizza,45,29,1,73,18,18,PAPA PIZZA VS BOXER POLICE PRISON RUN! (Obby),83.6,https://www.roblox.com/games/106305512254678
battle,tap,139,59,4,194,33,18,Fruit Fight!,74.1,https://www.roblox.com/games/14874146709
fruit,tap,56,59,1,114,18,18,Fruit Fight!,69.5,https://www.roblox.com/games/14874146709
ninja,run,30,222,2,250,23,18,Become A Ninja For Brainrots!,90.8,https://www.roblox.com/games/96357494908881
baby,magic,44,30,1,73,18,18,Baby Dragon Story🐲,71.4,https://www.roblox.com/games/7375150118
dragon,genre:Story,54,53,1,106,18,18,Baby Dragon Story🐲,71.4,https://www.roblox.com/games/7375150118
dragon,magic,54,30,1,83,18,18,Baby Dragon Story🐲,71.4,https://www.roblox.com/games/7375150118
genre:Story,magic,53,30,1,82,18,18,Baby Dragon Story🐲,71.4,https://www.roblox.com/games/7375150118
magic,pet,30,222,2,250,18,18,Baby Dragon Story🐲,84.4,https://www.roblox.com/games/7375150118
genre:Runner,space,13,49,1,61,18,18,Cart Ride to the Center of the Universe,96.7,https://www.roblox.com/games/6365212424
noob,pet,47,222,1,268,18,18,💪Mega Noob Simulator 2💪,87.7,https://www.roblox.com/games/13381608449
merge,noob,54,47,2,99,19,17,Noob Merge Army!,94.1,https://www.roblox.com/games/117777671140962
merge,unbox,54,29,1,82,17,17,Noob Merge Army!,96.7,https://www.roblox.com/games/117777671140962
noob,unbox,47,29,1,75,17,17,Noob Merge Army!,96.7,https://www.roblox.com/games/117777671140962
sell,trade,96,65,3,158,38,17,Sell Water in Desert,90.8,https://www.roblox.com/games/82413898228967
genre:Idle,incremental,27,47,2,72,17,17,Idle Blocks 🎱,69.6,https://www.roblox.com/games/101759436219635
incremental,sell,47,96,3,140,18,17,Leaf Incremental 🍃,78.8,https://www.roblox.com/games/72502385607884
chocolate,genre:Tower Obby,27,95,2,120,21,17,Spiral Keyboard Tower  | Candy & Chocolate,82.2,https://www.roblox.com/games/72853152422214
chocolate,tower,27,172,2,197,21,17,Spiral Keyboard Tower  | Candy & Chocolate,82.2,https://www.roblox.com/games/72853152422214
dig,fly,42,72,1,113,16,16,Dig Into Planet! ⛏️ ,72.8,https://www.roblox.com/games/112801929568218
dig,space,42,49,1,90,16,16,Dig Into Planet! ⛏️ ,72.8,https://www.roblox.com/games/112801929568218
dog,genre:Pet Care,30,9,1,38,16,16,Raise Puppies,85.1,https://www.roblox.com/games/5591518376
food,genre:Pet Care,93,9,1,101,16,16,Raise Puppies,85.1,https://www.roblox.com/games/5591518376
clicker,trade,33,65,1,97,16,16,[🖱️X500 CLICKS] Mega Clickers,91.1,https://www.roblox.com/games/17262329365
tap,trade,59,65,1,123,16,16,[🖱️X500 CLICKS] Mega Clickers,91.1,https://www.roblox.com/games/17262329365
genre:Story,restaurant,53,54,1,106,16,16,Burger Boy [HORROR],87.0,https://www.roblox.com/games/100236383397350
horror,restaurant,57,54,1,110,16,16,Burger Boy [HORROR],87.0,https://www.roblox.com/games/100236383397350
dragon,genre:Battlegrounds & Fighting,54,131,1,184,16,16,[Pre-Alpha] Clash of Dragons,95.5,https://www.roblox.com/games/84222627086186
dragon,genre:Exploration,54,34,1,87,16,16,[UPDATE] Realm of Beasts [BETA],86.4,https://www.roblox.com/games/74071241419387
fantasy,fight,13,223,2,234,16,16,[UPDATE] Realm of Beasts [BETA],90.2,https://www.roblox.com/games/74071241419387
fantasy,genre:Exploration,13,34,2,45,16,16,[UPDATE] Realm of Beasts [BETA],90.2,https://www.roblox.com/games/74071241419387
jump,lift,151,26,1,176,16,16,Survive a Plane Crash,76.0,https://www.roblox.com/games/4272052925
lift,plane,26,33,1,58,16,16,Survive a Plane Crash,76.0,https://www.roblox.com/games/4272052925
genre:Life,tycoon,72,137,1,208,16,16,Luigi's Cafe & Restaurant,86.3,https://www.roblox.com/games/4829955709
food,noob,93,47,1,139,16,16,feed the noob like crazy!,94.2,https://www.roblox.com/games/18269063971
fruit,harvest,56,17,1,72,15,15,[TIER 3] Build A Farm Factory🌱,94.4,https://www.roblox.com/games/102192921830821
fly,genre:Idle,72,27,2,97,23,15,The Longest Hole In Roblox,77.0,https://www.roblox.com/games/6281183
genre:Childhood Game,roll,32,98,1,129,15,15,Ball Tag,68.0,https://www.roblox.com/games/11627755507
genre:Classic Obby,hide,59,69,1,127,15,15,RUN FROM PAPA PIZZA! (OBBY),62.9,https://www.roblox.com/games/92495787024514
hide,pizza,69,29,1,97,15,15,RUN FROM PAPA PIZZA! (OBBY),62.9,https://www.roblox.com/games/92495787024514
burger,tag,27,190,1,216,15,15,🍔 Burger Store Tycoon,94.1,https://www.roblox.com/games/14908166082
cook,tag,52,190,1,241,15,15,🍔 Burger Store Tycoon,94.1,https://www.roblox.com/games/14908166082
build,ninja,372,30,2,400,15,15,Ninja Tycoon,85.2,https://www.roblox.com/games/5229131816
dragon,jump,54,151,1,204,15,15,🐉 Isle of Dragons 🐲,94.8,https://www.roblox.com/games/111108419502069
genre:Animal Sim,jump,54,151,1,204,15,15,🐉 Isle of Dragons 🐲,94.8,https://www.roblox.com/games/111108419502069
grow,jump,202,151,4,349,31,15,🐉 Isle of Dragons 🐲,82.2,https://www.roblox.com/games/111108419502069
incremental,jump,47,151,1,197,14,14,☠️ Fall To Death RNG,76.3,https://www.roblox.com/games/82053147548190
incremental,rng,47,54,1,100,14,14,☠️ Fall To Death RNG,76.3,https://www.roblox.com/games/82053147548190
anime,genre:Morph Roleplay,77,59,2,134,22,14,Anime Idol Life ,90.0,https://www.roblox.com/games/108597960362863
anime,grow,77,202,2,277,18,14,Anime Idol Life ,80.7,https://www.roblox.com/games/108597960362863
collect,genre:Morph Roleplay,402,59,2,459,26,14,Anime Idol Life ,79.1,https://www.roblox.com/games/108597960362863
genre:Morph Roleplay,grow,59,202,1,260,14,14,Anime Idol Life ,88.7,https://www.roblox.com/games/108597960362863
dragon,merge,54,54,2,106,17,14,Dragon Merge Tycoon,89.6,https://www.roblox.com/games/17415466926
dragon,zombie,54,73,1,126,14,14,Dragon Merge Tycoon,87.5,https://www.roblox.com/games/17415466926
collect,genre:Minigame,402,18,2,418,25,14,👮‍♂️ Barry Prison Fun Elevator,63.7,https://www.roblox.com/games/128333300637222
escape,genre:Minigame,226,18,2,242,25,14,👮‍♂️ Barry Prison Fun Elevator,63.7,https://www.roblox.com/games/128333300637222
genre:Minigame,prison,18,63,1,80,14,14,👮‍♂️ Barry Prison Fun Elevator,56.6,https://www.roblox.com/games/128333300637222
build,chocolate,372,27,1,398,14,14,Build a Chocolate Store🍫,88.8,https://www.roblox.com/games/14435593737
chocolate,craft,27,55,1,81,14,14,Build a Chocolate Store🍫,88.8,https://www.roblox.com/games/14435593737
chocolate,grow,27,202,2,227,15,14,Build a Chocolate Store🍫,86.0,https://www.roblox.com/games/14435593737
chocolate,sell,27,96,2,121,14,14,Build a Chocolate Store🍫,90.4,https://www.roblox.com/games/14435593737
chocolate,upgrade,27,357,2,382,25,14,Build a Chocolate Store🍫,87.7,https://www.roblox.com/games/14435593737
drive,obby,76,229,1,304,14,14,Don't Drop the Pizzas!,66.7,https://www.roblox.com/games/126813130850110
drive,pizza,76,29,1,104,14,14,Don't Drop the Pizzas!,66.7,https://www.roblox.com/games/126813130850110
pizza,race,29,92,1,120,14,14,Don't Drop the Pizzas!,66.7,https://www.roblox.com/games/126813130850110
ninja,school,30,60,1,89,14,14,Ninja Training Obby! (READ DESC),45.3,https://www.roblox.com/games/4817308322
school,train,60,185,1,244,14,14,Ninja Training Obby! (READ DESC),45.3,https://www.roblox.com/games/4817308322
boat,mine,31,43,1,73,14,14,🚢 Sink Ships and Boats 🌊,72.7,https://www.roblox.com/games/13225153258
steal,unbox,94,29,1,122,13,13,[MSAB!] Unbox The Lucky Blocks!,69.5,https://www.roblox.com/games/113183128334618
slime,unbox,42,29,1,70,13,13,Unbox a Slime ,92.3,https://www.roblox.com/games/123074034346925
garden,trade,36,65,1,100,13,13,Don’t Steal the Plants 🌻,92.7,https://www.roblox.com/games/102207546368982
dig,monster,42,77,1,118,13,13,Go Dig,97.6,https://www.roblox.com/games/91664813726836
dig,speed,42,176,3,215,30,13,Go Dig,94.7,https://www.roblox.com/games/91664813726836
genre:Racing,hatch,11,108,1,118,13,13,Logo Block Race,85.4,https://www.roblox.com/games/16690907935
genre:Racing,pet,11,222,1,232,13,13,Logo Block Race,85.4,https://www.roblox.com/games/16690907935
genre:Story,lucky,53,77,2,128,20,13,Wonka's [STORY] 🍫,73.0,https://www.roblox.com/games/14890932138
hatch,steal,108,94,2,200,16,12,Brainrot Hatchers!,90.4,https://www.roblox.com/games/106978788359656
steal,tap,94,59,1,152,12,12,Brainrot Hatchers!,95.8,https://www.roblox.com/games/106978788359656
genre:Incremental Simulator,serve,512,45,2,555,13,12,Sell Squishy Dumplings 🥟,81.1,https://www.roblox.com/games/112115590370956
grow,serve,202,45,3,244,13,12,Sell Squishy Dumplings 🥟,78.6,https://www.roblox.com/games/112115590370956
rebirth,serve,170,45,2,213,12,12,Sell Squishy Dumplings 🥟,54.8,https://www.roblox.com/games/112115590370956
roll,serve,98,45,1,142,12,12,Sell Squishy Dumplings 🥟,71.1,https://www.roblox.com/games/112115590370956
sell,serve,96,45,4,137,17,12,Sell Squishy Dumplings 🥟,73.8,https://www.roblox.com/games/112115590370956
brainrot,genre:Sandbox,131,69,1,199,12,12,Upgrade Brainrot Base 🧠⚔️,98.3,https://www.roblox.com/games/97178104218932
eat,school,90,60,1,149,12,12,CAN'T STOP EATING,55.4,https://www.roblox.com/games/95254928263390
escape,hatch,226,108,1,333,12,12,Climb & Roll Down Escalator,95.3,https://www.roblox.com/games/121427275368400
candy,genre:Classic Obby,35,59,5,89,14,12,Easy Candy Obby🍭,58.5,https://www.roblox.com/games/18607889005
genre:Classic Obby,speed,59,176,3,232,15,12,Easy Candy Obby🍭,71.3,https://www.roblox.com/games/18607889005
genre:Morph Roleplay,pizza,59,29,1,87,12,12,FNAF 6 RP: Lefty's Rockstar Pizza Place,79.1,https://www.roblox.com/games/2275051017
genre:Tower Obby,sushi,95,19,1,113,12,12,🍣 Sushi Cutie Tower,85.5,https://www.roblox.com/games/97101622813542
sushi,tower,19,172,2,189,12,12,🍣 Sushi Cutie Tower,77.6,https://www.roblox.com/games/97101622813542
drive,fish,76,65,1,140,12,12,"[SPRING🌲] Barnegat Light, New Jersey",84.6,https://www.roblox.com/games/18153128949
alien,run,39,222,5,256,15,12,Annoying Orange In Area 51!(Alien Update)!,64.8,https://www.roblox.com/games/18936367742
genre:Action RPG,school,36,60,2,94,19,12,Age of Sorcery,86.6,https://www.roblox.com/games/11859994561
magic,school,30,60,2,88,19,12,Age of Sorcery,86.6,https://www.roblox.com/games/11859994561
dog,race,30,92,1,121,12,12,+1 Speed Dog Escape 🐶,94.6,https://www.roblox.com/games/114220235174636
dog,speed,30,176,2,204,14,12,+1 Speed Dog Escape 🐶,94.2,https://www.roblox.com/games/114220235174636
dog,train,30,185,1,214,12,12,+1 Speed Dog Escape 🐶,94.6,https://www.roblox.com/games/114220235174636
pet,survive,222,243,1,464,12,12,+1 Speed Dog Escape 🐶,94.6,https://www.roblox.com/games/114220235174636
baby,genre:Morph Roleplay,44,59,1,102,12,12,LOVELY PEACHES FEED THE BABY 🍼💜,69.4,https://www.roblox.com/games/8633334427
escape,genre:Morph Roleplay,226,59,1,284,12,12,LOVELY PEACHES FEED THE BABY 🍼💜,69.4,https://www.roblox.com/games/8633334427
hide,speed,69,176,1,244,12,12,Become a Giant Tsunami,73.1,https://www.roblox.com/games/70544192400346
giant,simulator,70,229,4,295,16,12,⚡[X25!] Giants Simulator ⚡,70.1,https://www.roblox.com/games/86503109523075
fish,rob,65,28,1,92,11,11,[🏦] Be a Thief!,92.6,https://www.roblox.com/games/109986915750862
rob,sell,28,96,1,123,11,11,[🏦] Be a Thief!,92.6,https://www.roblox.com/games/109986915750862
defense,genre:Incremental Simulator,53,512,1,564,11,11,Tower Merge Simulator,88.6,https://www.roblox.com/games/11523066819
defense,hatch,53,108,1,160,11,11,Tower Merge Simulator,88.6,https://www.roblox.com/games/11523066819
defense,pet,53,222,1,274,11,11,Tower Merge Simulator,88.6,https://www.roblox.com/games/11523066819
hatch,tower,108,172,2,278,18,11,Tower Merge Simulator,72.0,https://www.roblox.com/games/11523066819
merge,monster,54,77,2,129,17,11,Tower Merge Simulator,88.3,https://www.roblox.com/games/11523066819
genre:Physics Sim,hoard,36,12,1,47,11,11,[Update] Hoard it!,46.5,https://www.roblox.com/games/137775863194981
escape,genre:Idle,226,27,2,251,21,11,[NEW!] 🍭Escape Candyland Obby!,35.9,https://www.roblox.com/games/4516279909
candy,upgrade,35,357,2,390,11,11,[🍭] +1 Speed Needoh Escape | Candy & Chocolate,84.5,https://www.roblox.com/games/126915245538229
boat,tycoon,31,137,1,167,11,11,Build A Boat Tycoon,83.2,https://www.roblox.com/games/132961400812101
genre:Sandbox,grow,69,202,2,269,11,11,"(NEWMAP,REMODELS) Jurassic Land Dino Park!!!",77.6,https://www.roblox.com/games/108650036135240
dog,giant,30,70,1,99,11,11,[NEW] 🐶Dog Game,57.4,https://www.roblox.com/games/132564740345313
baby,genre:Minigame,44,18,1,61,11,11,Where's the Baby CHAOS!,63.6,https://www.roblox.com/games/391362937
genre:Minigame,giant,18,70,1,87,11,11,Where's the Baby CHAOS!,63.6,https://www.roblox.com/games/391362937
rebirth,zombie,170,73,1,242,10,10,Merge Swords and Battle 🧟‍♂️ ,87.0,https://www.roblox.com/games/76367083773550
speed,zombie,176,73,1,248,10,10,Merge Swords and Battle 🧟‍♂️ ,87.0,https://www.roblox.com/games/76367083773550
evolve,incremental,56,47,1,102,10,10,[🌌] Space Incremental,94.4,https://www.roblox.com/games/108659785491574
incremental,space,47,49,1,95,10,10,[🌌] Space Incremental,94.4,https://www.roblox.com/games/108659785491574
genre:Idle,jump,27,151,1,177,10,10,🍭Escape Candyland Obby!,31.1,https://www.roblox.com/games/8875351291
mine,pizza,43,29,1,71,10,10,Chuck E. Cheese Pizza | Games | Fun!,82.1,https://www.roblox.com/games/128275731685205
fruit,genre:Scavenger Hunt,56,38,1,93,10,10,Find the NICHE AI Fruits,77.1,https://www.roblox.com/games/111650748041077
dragon,lift,54,26,2,78,19,10,[💪] Dragon Strong Lifters,68.2,https://www.roblox.com/games/134789493250489
alien,car,39,105,1,143,10,10,Alien Invasion,84.3,https://www.roblox.com/games/93111422789303
alien,fly,39,72,2,109,11,10,Alien Invasion,90.4,https://www.roblox.com/games/93111422789303
run,school,222,60,1,281,10,10,☁️ CINNAMOROLL'S SCHOOL RUN! (Obby),59.2,https://www.roblox.com/games/134359766136109
obby,robot,229,21,1,249,10,10,TEAM ROBOT ESCAPE 🤖 (TEAMWORK OBBY),53.8,https://www.roblox.com/games/16660109686
drive,robot,76,21,1,96,10,10,SURVIVE PEACHES ROBOT ARMY IN A FACTORY💀-UPDATE-,51.2,https://www.roblox.com/games/133372245637417
genre:Battlegrounds & Fighting,tower,131,172,1,302,10,10,[BETA] MechaStorm : Mech Wars,85.6,https://www.roblox.com/games/104840095935974
mech,tower,22,172,2,192,10,10,[BETA] MechaStorm : Mech Wars,74.5,https://www.roblox.com/games/104840095935974
